trial_num,jspsychID,stimulus,agent,time_elapse,causal_rating,counterfactual_rating,animacy_rating,rt_1,rt_2,rt_3,trial_rt,subject_id,outcome,cf,outcome_CF_match,vid_num
76,15a994d8otom797,10 a_in_in.mp4,animate,1789562.0,79,59,100,13518.899999999909,14789.099999999627,15903.099999999627,16554.099999999627,17,in,in,True,10
78,15a994d8otom797,5a_in_out_far.mp4,animate,1808230.0,100,1,100,8071.0,9657.19999999972,16733.099999999627,17902.099999999627,17,in,out,False,5
80,15a994d8otom797,11a_in_in.mp4,animate,1825971.0,62,89,100,9921.700000000186,13029.799999999814,16308.700000000186,17218.600000000093,17,in,in,True,11
82,15a994d8otom797,2a_in_out_close.mp4,animate,1846828.0,100,61,100,14708.80000000028,16926.600000000093,18197.900000000373,19098.700000000183,17,in,out,False,2
84,15a994d8otom797,24a_out_in_far.mp4,animate,1919967.0,100,76,100,64139.10000000009,66145.90000000037,69839.0,71874.0,17,out,in,False,24
86,15a994d8otom797,6a_in_out_far.mp4,animate,1932015.0,100,1,100,7710.399999999907,9623.599999999627,10779.0,11778.399999999909,17,in,out,False,6
88,15a994d8otom797,3p_in_out_med.mp4,inanimate,1967974.0,100,30,73,12436.099999999627,14501.19999999972,30981.399999999907,34699.0,17,in,out,False,3
90,15a994d8otom797,6p_in_out_far.mp4,inanimate,2006613.0,100,1,57,17550.600000000093,32865.19999999972,36478.29999999981,37366.29999999981,17,in,out,False,6
92,15a994d8otom797,7a_in_in.mp4,animate,2035004.0,1,100,100,12532.899999999909,20642.69999999972,21929.299999999814,27621.099999999627,17,in,in,True,7
94,15a994d8otom797,15p_out_out_med.mp4,inanimate,2077606.0,1,1,19,20200.600000000093,23411.0,37723.10000000009,41334.30000000028,17,out,out,True,15
96,15a994d8otom797,7p_in_in.mp4,inanimate,2107113.0,1,100,57,21062.50000000024,23265.20000000042,25476.70000000042,27736.300000000047,17,in,in,True,7
98,15a994d8otom797,16a_out_out_med.mp4,animate,2154061.0,65,30,100,18756.400000000373,41575.29999999981,44974.200000000186,45938.40000000037,17,out,out,True,16
100,15a994d8otom797,23a_out_in_far.mp4,animate,2178668.0,81,70,100,12646.300000000743,16076.5,18573.10000000056,23342.10000000056,17,out,in,False,23
6,gg5vfbquklauwz5,5a_in_out_far.mp4,animate,176035.0,89,1,91,29591.599999999627,38157.699999999255,60041.5,60576.09999999963,18,in,out,False,5
8,gg5vfbquklauwz5,18a_out_out_far.mp4,animate,217062.0,1,1,91,23173.60000000056,27537.10000000056,38873.300000000745,39521.200000000186,18,out,out,True,18
10,gg5vfbquklauwz5,13p_out_out_close_.mp4,inanimate,247374.0,96,96,6,28380.5,23820.0,13610.39999999944,29556.0,18,out,out,True,13
12,gg5vfbquklauwz5,12a_in_in.mp4,animate,276653.0,65,99,100,16684.39999999944,22956.89999999944,28382.69999999925,29022.799999999814,18,in,in,True,12
14,gg5vfbquklauwz5,17p_out_out_far.mp4,inanimate,299780.0,1,1,1,11873.799999999814,15831.700000000186,21647.900000000373,22371.799999999814,18,out,out,True,17
16,gg5vfbquklauwz5,7a_in_in.mp4,animate,324212.0,1,100,94,16506.299999999814,19044.89999999944,23334.39999999944,23924.39999999944,18,in,in,True,7
18,gg5vfbquklauwz5,22p_out_in_med.mp4,inanimate,354392.0,6,7,1,12139.400000000373,15513.700000000186,24330.0,28423.5,18,out,in,False,22
20,gg5vfbquklauwz5,24a_out_in_far.mp4,animate,377702.0,100,100,100,13190.799999999814,15722.700000000186,18944.799999999814,21302.799999999814,18,out,in,False,24
22,gg5vfbquklauwz5,2a_in_out_close.mp4,animate,414053.0,74,100,94,29459.0,19443.099999999627,23813.19999999925,35595.0,18,in,out,False,2
24,gg5vfbquklauwz5,21a_out_in_med.mp4,animate,439186.0,85,86,100,10980.599999999627,17566.400000000373,21528.799999999814,23126.5,18,out,in,False,21
26,gg5vfbquklauwz5,20a_out_in_close.mp4,animate,459470.0,83,83,100,18143.599999999627,13605.5,6225.799999999814,19277.89999999944,18,out,in,False,20
28,gg5vfbquklauwz5,23a_out_in_far.mp4,animate,475004.0,100,100,100,4969.299999999814,12697.5,11045.900000000373,14521.299999999814,18,out,in,False,23
30,gg5vfbquklauwz5,14p_out_out_close_.mp4,inanimate,506726.0,82,91,23,6898.5,14870.200000000186,30708.400000000373,31466.599999999627,18,out,out,True,14
32,gg5vfbquklauwz5,5p_in_out_far.mp4,inanimate,531872.0,100,12,2,15216.5,17732.5,22636.5,23377.200000000183,18,in,out,False,5
34,gg5vfbquklauwz5,2p_in_out_close.mp4,inanimate,551307.0,55,92,3,6200.699999999255,14312.5,16484.299999999814,17430.299999999814,18,in,out,False,2
36,gg5vfbquklauwz5,6a_in_out_far.mp4,animate,569014.0,100,1,100,12322.200000000186,16291.900000000373,4562.5,17450.299999999814,18,in,out,False,6
38,gg5vfbquklauwz5,13a_out_out_close.mp4,animate,589236.0,100,100,100,16265.0,17842.299999999814,9900.599999999627,18966.599999999627,18,out,out,True,13
40,gg5vfbquklauwz5,9p_in_in.mp4,inanimate,619950.0,61,63,55,18628.299999999814,16014.200000000186,27778.099999999627,28950.200000000183,18,in,in,True,9
42,gg5vfbquklauwz5,9a_in_in.mp4,animate,640910.0,73,78,100,12742.099999999627,17671.89999999944,5469.599999999628,19442.39999999944,18,in,in,True,9
44,gg5vfbquklauwz5,17a_out_out_far.mp4,animate,661916.0,12,11,100,11381.0,17917.099999999627,5999.200000000186,20500.599999999627,18,out,out,True,17
46,gg5vfbquklauwz5,10p_in_in.mp4,inanimate,685808.0,54,100,52,6512.0,16886.300000000745,22201.900000000373,23628.0,18,in,in,True,10
48,gg5vfbquklauwz5,3a_in_out_med.mp4,animate,722612.0,28,53,93,23461.60000000056,22677.700000000183,34627.700000000186,35282.0,18,in,out,False,3
50,gg5vfbquklauwz5,15a_out_out_close.mp4,animate,745020.0,94,91,100,16500.60000000056,11578.60000000056,20614.700000000183,21144.5,18,out,out,True,15
52,gg5vfbquklauwz5,23p_out_in_far.mp4,inanimate,763874.0,89,58,1,16663.89999999944,15861.599999999627,5378.099999999628,18597.599999999627,18,out,in,False,23
54,gg5vfbquklauwz5,1p_in_out_close.mp4,inanimate,787151.0,53,100,8,6085.5,7711.5999999996275,22170.0,22773.799999999814,18,in,out,False,1
56,gg5vfbquklauwz5,19p_out_in_close.mp4,inanimate,810041.0,100,100,1,17884.200000000186,18830.0,6799.5,22129.60000000056,18,out,in,False,19
58,gg5vfbquklauwz5,8p_in_in.mp4,inanimate,827117.0,1,100,1,5479.700000000186,10473.700000000186,12958.0,15315.60000000056,18,in,in,True,8
60,gg5vfbquklauwz5,12p_in_in.mp4,inanimate,861777.0,29,100,1,33045.700000000186,14593.0,27615.0,34153.39999999944,18,in,in,True,12
62,gg5vfbquklauwz5,7p_in_in.mp4,inanimate,878871.0,1,100,1,7744.800000000745,14071.10000000056,12878.700000000186,15086.60000000056,18,in,in,True,7
64,gg5vfbquklauwz5,18p_out_out_far.mp4,inanimate,907098.0,1,1,56,16388.39999999944,17994.200000000186,26310.0,27216.700000000183,18,out,out,True,18
66,gg5vfbquklauwz5,3p_in_out_med.mp4,inanimate,929069.0,99,1,1,7396.299999999814,11376.299999999814,15470.199999999257,20464.099999999627,18,in,out,False,3
68,gg5vfbquklauwz5,11a_in_in.mp4,animate,952307.0,64,94,100,15372.900000000373,20672.299999999814,6074.200000000186,21476.200000000183,18,in,in,True,11
70,gg5vfbquklauwz5,10 a_in_in.mp4,animate,983973.0,59,100,100,23513.10000000056,28507.800000000745,11273.60000000056,29650.900000000373,18,in,in,True,10
72,gg5vfbquklauwz5,11p_in_in.mp4,inanimate,1017205.0,84,100,100,30329.799999999814,29362.0,16936.400000000373,31974.0,18,in,in,True,11
74,gg5vfbquklauwz5,6p_in_out_far.mp4,inanimate,1031105.0,100,1,1,9593.200000000186,11131.400000000373,6563.200000000186,12377.299999999814,18,in,out,False,6
76,gg5vfbquklauwz5,14a_out_out_close.mp4,animate,1057369.0,99,100,100,22545.800000000745,16829.800000000745,21434.0,24495.700000000183,18,out,out,True,14
78,gg5vfbquklauwz5,15p_out_out_med.mp4,inanimate,1104743.0,77,36,19,33719.59999999963,36149.59999999963,44705.5,45359.5,18,out,out,True,15
80,gg5vfbquklauwz5,22a_out_in_med.mp4,animate,1125951.0,88,83,100,17368.799999999814,18864.89999999944,11350.89999999944,19952.89999999944,18,out,in,False,22
82,gg5vfbquklauwz5,1a_in_out_close.mp4,animate,1140359.0,61,100,76,7189.100000000559,11231.700000000186,6113.600000000559,12651.10000000056,18,in,out,False,1
84,gg5vfbquklauwz5,16p_out_out_med.mp4,inanimate,1153835.0,83,100,2,5228.100000000559,6644.200000000186,10481.900000000373,11470.10000000056,18,out,out,True,16
86,gg5vfbquklauwz5,4a_in_out_med.mp4,animate,1173959.0,62,100,100,16459.5,17733.5,13130.299999999814,18861.700000000183,18,in,out,False,4
88,gg5vfbquklauwz5,16a_out_out_med.mp4,animate,1186745.0,100,100,100,6374.099999999628,8631.899999999441,9929.89999999944,10780.0,18,out,out,True,16
90,gg5vfbquklauwz5,4p_in_out_med.mp4,inanimate,1216262.0,89,42,1,24081.599999999627,27755.5,13395.299999999814,29013.599999999627,18,in,out,False,4
92,gg5vfbquklauwz5,19a_out_in_close.mp4,animate,1240483.0,100,100,100,21904.0,22833.900000000373,15717.799999999814,23708.200000000183,18,out,in,False,19
94,gg5vfbquklauwz5,21p_out_in_med.mp4,inanimate,1254954.0,87,91,7,6865.700000000186,8551.700000000186,12413.799999999814,13457.700000000186,18,out,in,False,21
96,gg5vfbquklauwz5,8a_in_in.mp4,animate,1267449.0,1,100,100,6297.599999999628,8535.599999999627,11359.599999999627,11987.89999999944,18,in,in,True,8
98,gg5vfbquklauwz5,24p_out_in_far.mp4,inanimate,1303218.0,47,45,1,23727.099999999627,25747.0,18147.299999999814,34257.0,18,out,in,False,24
100,gg5vfbquklauwz5,20p_out_in_close.mp4,inanimate,1323298.0,86,100,1,5635.700000000186,18817.900000000373,11013.200000000186,19825.300000000745,18,out,in,False,20
6,avwwkjhby13dphw,11a_in_in.mp4,animate,76665.0,100,12,100,20893.0,25078.0,26596.80000007153,27766.5,21,in,in,True,11
8,avwwkjhby13dphw,11p_in_in.mp4,inanimate,199707.0,89,9,1,113934.19999992847,115970.10000002384,121572.29999995232,122776.19999992847,21,in,in,True,11
10,avwwkjhby13dphw,4p_in_out_med.mp4,inanimate,233941.0,94,3,1,25248.0,28521.0,30962.60000002384,32222.200000047684,21,in,out,False,4
12,avwwkjhby13dphw,18a_out_out_far.mp4,animate,268999.0,86,1,100,28859.60000002384,32178.39999997616,30828.200000047684,33280.79999995232,21,out,out,True,18
14,avwwkjhby13dphw,4a_in_out_med.mp4,animate,327611.0,99,21,100,41218.800000071526,55866.20000004768,47721.300000071526,57093.300000071526,21,in,out,False,4
16,avwwkjhby13dphw,20a_out_in_close.mp4,animate,372588.0,1,1,100,41838.69999992848,43390.79999995232,39509.19999992848,44718.10000002384,21,out,in,False,20
18,avwwkjhby13dphw,17p_out_out_far.mp4,inanimate,451746.0,1,1,1,71681.69999992847,73976.59999990463,76034.89999997616,78137.0,21,out,out,True,17
20,avwwkjhby13dphw,10 a_in_in.mp4,animate,480978.0,88,36,100,14568.400000095367,22117.200000047684,26101.900000095367,27720.0,21,in,in,True,10
22,avwwkjhby13dphw,13p_out_out_close_.mp4,inanimate,522458.0,72,76,1,29707.200000047684,35436.200000047684,38741.60000002384,40465.0,21,out,out,True,13
24,avwwkjhby13dphw,24a_out_in_far.mp4,animate,545835.0,1,1,100,16613.200000047684,18440.30000007153,20723.60000002384,22097.30000007153,21,out,in,False,24
26,avwwkjhby13dphw,6a_in_out_far.mp4,animate,571943.0,100,1,100,17507.700000047684,19840.400000095367,23547.0,24835.60000002384,21,in,out,False,6
28,avwwkjhby13dphw,23a_out_in_far.mp4,animate,590361.0,72,73,100,11146.200000047684,12976.100000023842,15427.899999976158,16652.600000023842,21,out,in,False,23
30,avwwkjhby13dphw,9p_in_in.mp4,inanimate,624543.0,96,5,54,29885.699999928474,27819.09999990464,23811.699999928474,32420.199999928474,21,in,in,True,9
32,avwwkjhby13dphw,6p_in_out_far.mp4,inanimate,657364.0,100,1,1,23646.59999990464,26435.59999990464,29273.59999990464,31295.89999997616,21,in,out,False,6
34,avwwkjhby13dphw,5a_in_out_far.mp4,animate,744435.0,100,1,100,78134.0,80747.10000002384,83584.5,85546.10000002384,21,in,out,False,5
36,avwwkjhby13dphw,19a_out_in_close.mp4,animate,780800.0,7,1,100,18980.59999990464,31984.199999928474,34661.09999990463,35838.0,21,out,in,False,19
38,avwwkjhby13dphw,22p_out_in_med.mp4,inanimate,837220.0,1,1,1,49713.5,51494.5,53139.40000009537,54912.0,21,out,in,False,22
40,avwwkjhby13dphw,23p_out_in_far.mp4,inanimate,897459.0,1,1,1,56287.5,54858.39999997616,57920.10000002384,59713.10000002384,21,out,in,False,23
42,avwwkjhby13dphw,12p_in_in.mp4,inanimate,943329.0,4,100,1,28229.89999997616,30618.89999997616,44055.10000002384,45603.5,21,in,in,True,12
44,avwwkjhby13dphw,24p_out_in_far.mp4,inanimate,981522.0,1,1,1,25806.29999995232,27228.79999995232,35716.5,37420.20000004768,21,out,in,False,24
46,avwwkjhby13dphw,7p_in_in.mp4,inanimate,1007145.0,1,100,1,15408.200000047684,18463.10000002384,22695.60000002384,24356.89999997616,21,in,in,True,7
48,avwwkjhby13dphw,16a_out_out_med.mp4,animate,1040172.0,1,1,100,26815.09999990464,25071.5,29106.09999990464,31251.79999995232,21,out,out,True,16
50,avwwkjhby13dphw,18p_out_out_far.mp4,inanimate,1080456.0,1,1,7,37713.89999997616,35941.79999995232,32390.09999990464,39521.19999992848,21,out,out,True,18
52,avwwkjhby13dphw,15a_out_out_close.mp4,animate,1115805.0,12,11,100,23175.89999997616,31574.5,33626.79999995232,35091.29999995232,21,out,out,True,15
54,avwwkjhby13dphw,21p_out_in_med.mp4,inanimate,1165816.0,1,1,1,47818.0,44756.29999995232,40930.5,49494.19999992848,21,out,in,False,21
56,avwwkjhby13dphw,19p_out_in_close.mp4,inanimate,1201807.0,2,9,1,32845.60000002384,30337.400000095367,26343.700000047684,35215.700000047684,21,out,in,False,19
58,avwwkjhby13dphw,20p_out_in_close.mp4,inanimate,1232124.0,1,1,1,28576.0,25397.200000047684,23057.5,30052.200000047684,21,out,in,False,20
60,avwwkjhby13dphw,2p_in_out_close.mp4,inanimate,1258735.0,7,95,1,18645.0,22110.0,24598.60000002384,25848.89999997616,21,in,out,False,2
62,avwwkjhby13dphw,8p_in_in.mp4,inanimate,1278734.0,1,1,1,12987.299999952316,15308.100000023842,17086.299999952316,18728.5,21,in,in,True,8
64,avwwkjhby13dphw,2a_in_out_close.mp4,animate,1311329.0,65,19,70,25378.0,27790.200000047684,31126.10000002384,32327.60000002384,21,in,out,False,2
66,avwwkjhby13dphw,13a_out_out_close.mp4,animate,1339699.0,93,94,100,19107.700000047684,22846.30000007153,25712.30000007153,27600.10000002384,21,out,out,True,13
68,avwwkjhby13dphw,3p_in_out_med.mp4,inanimate,1377694.0,100,2,94,34825.89999997616,32201.10000002384,27666.700000047684,36980.300000071526,21,in,out,False,3
70,avwwkjhby13dphw,10p_in_in.mp4,inanimate,1439941.0,69,70,1,42072.800000071526,47646.20000004768,58888.10000002384,60984.10000002384,21,in,in,True,10
72,avwwkjhby13dphw,16p_out_out_med.mp4,inanimate,1470832.0,2,1,2,24587.60000002384,26685.89999997616,23701.0,30372.29999995232,21,out,out,True,16
74,avwwkjhby13dphw,22a_out_in_med.mp4,animate,1494163.0,78,79,100,16481.0,18181.39999997616,20057.60000002384,21569.0,21,out,in,False,22
76,avwwkjhby13dphw,3a_in_out_med.mp4,animate,1522532.0,87,8,100,14183.899999976158,16262.899999976158,24080.60000002384,26599.200000047684,21,in,out,False,3
78,avwwkjhby13dphw,21a_out_in_med.mp4,animate,1550322.0,81,82,100,17403.0,20820.79999995232,25497.200000047684,27020.29999995232,21,out,in,False,21
80,avwwkjhby13dphw,9a_in_in.mp4,animate,1573876.0,93,22,100,15035.5,18815.60000002384,21578.60000002384,23291.60000002384,21,in,in,True,9
82,avwwkjhby13dphw,14p_out_out_close_.mp4,inanimate,1610290.0,1,1,1,33355.5,31249.5,28948.79999995232,35648.0,21,out,out,True,14
84,avwwkjhby13dphw,14a_out_out_close.mp4,animate,1734704.0,72,74,100,113634.30000007153,117641.70000004768,122921.30000007153,124148.20000004768,21,out,out,True,14
86,avwwkjhby13dphw,8a_in_in.mp4,animate,1758538.0,1,100,100,16603.199999928474,19167.09999990464,21143.59999990464,22559.29999995232,21,in,in,True,8
88,avwwkjhby13dphw,15p_out_out_med.mp4,inanimate,1781023.0,7,1,100,14170.899999976158,17298.899999976158,20549.30000007153,21971.60000002384,21,out,out,True,15
90,avwwkjhby13dphw,5p_in_out_far.mp4,inanimate,1821023.0,100,1,1,22291.30000007153,24716.0,36190.800000071526,37984.0,21,in,out,False,5
92,avwwkjhby13dphw,12a_in_in.mp4,animate,1849379.0,1,100,100,21269.89999997616,23216.200000047684,25139.700000047684,27333.10000002384,21,in,in,True,12
94,avwwkjhby13dphw,7a_in_in.mp4,animate,1878271.0,1,100,100,22725.39999997616,25270.60000002384,27176.10000002384,28630.29999995232,21,in,in,True,7
96,avwwkjhby13dphw,1p_in_out_close.mp4,inanimate,1936059.0,98,2,1,55033.19999992848,52879.19999992848,41186.39999997616,57012.39999997616,21,in,out,False,1
98,avwwkjhby13dphw,1a_in_out_close.mp4,animate,1973402.0,84,18,100,28856.29999995232,32331.39999997616,35091.10000002384,36576.10000002384,21,in,out,False,1
100,avwwkjhby13dphw,17a_out_out_far.mp4,animate,2010148.0,1,1,100,27921.5,30051.200000047684,34307.800000071526,35721.0,21,out,out,True,17
6,hga43ch737yu1o0,24p_out_in_far.mp4,inanimate,1354177.0,64,58,65,24326.0,25942.0,29710.0,117022.0,22,out,in,False,24
8,hga43ch737yu1o0,1p_in_out_close.mp4,inanimate,1552748.0,66,60,65,190803.0,193363.0,194744.0,197289.0,22,in,out,False,1
10,hga43ch737yu1o0,13p_out_out_close_.mp4,inanimate,1680242.0,58,62,65,116610.0,123089.0,125933.0,127205.0,22,out,out,True,13
12,hga43ch737yu1o0,23a_out_in_far.mp4,animate,1963401.0,60,63,66,276582.0,277845.0,279526.0,281600.0,22,out,in,False,23
14,hga43ch737yu1o0,15a_out_out_close.mp4,animate,2127807.0,60,65,67,159329.0,160201.0,161225.0,163855.0,22,out,out,True,15
16,hga43ch737yu1o0,3a_in_out_med.mp4,animate,2416031.0,59,62,57,280560.0,281850.0,282981.0,286197.0,22,in,out,False,3
18,hga43ch737yu1o0,11a_in_in.mp4,animate,2667807.0,59,62,57,246603.0,247876.0,248780.0,249983.0,22,in,in,True,11
20,hga43ch737yu1o0,6a_in_out_far.mp4,animate,2784962.0,57,61,56,110632.0,113431.0,114239.0,115074.0,22,in,out,False,6
22,hga43ch737yu1o0,7p_in_in.mp4,inanimate,2807571.0,58,65,55,17773.0,18622.0,19455.0,21819.0,22,in,in,True,7
24,hga43ch737yu1o0,19a_out_in_close.mp4,animate,2846335.0,56,62,56,35242.0,36059.0,36900.0,37725.0,22,out,in,False,19
26,hga43ch737yu1o0,1a_in_out_close.mp4,animate,2935208.0,63,56,62,85545.0,86308.0,87038.0,87808.0,22,in,out,False,1
28,hga43ch737yu1o0,21p_out_in_med.mp4,inanimate,2948776.0,62,55,60,9432.0,10077.0,12019.0,12773.0,22,out,in,False,21
30,hga43ch737yu1o0,5p_in_out_far.mp4,inanimate,2958420.0,58,65,52,4380.0,6625.0,7465.0,8376.0,22,in,out,False,5
32,hga43ch737yu1o0,24a_out_in_far.mp4,animate,2969064.0,63,53,59,5954.0,6858.0,7669.0,9845.0,22,out,in,False,24
34,hga43ch737yu1o0,19p_out_in_close.mp4,inanimate,3065446.0,60,65,57,92476.0,93261.0,94046.0,96091.0,22,out,in,False,19
36,hga43ch737yu1o0,17a_out_out_far.mp4,animate,3074272.0,62,54,61,4539.0,5428.0,6137.0,7040.0,22,out,out,True,17
38,hga43ch737yu1o0,4a_in_out_med.mp4,animate,3081993.0,62,55,60,4334.0,5121.0,5845.0,6661.0,22,in,out,False,4
40,hga43ch737yu1o0,8a_in_in.mp4,animate,3091507.0,68,57,62,3960.0,4754.0,5595.0,7710.0,22,in,in,True,8
42,hga43ch737yu1o0,15p_out_out_med.mp4,inanimate,3101243.0,66,56,60,5810.0,6594.0,7365.0,9426.0,22,out,out,True,15
44,hga43ch737yu1o0,7a_in_in.mp4,animate,3109702.0,70,60,67,2916.0,5305.0,6265.0,7153.0,22,in,in,True,7
46,hga43ch737yu1o0,20a_out_in_close.mp4,animate,3117133.0,66,55,61,3977.0,4967.0,5841.0,6617.0,22,out,in,False,20
48,hga43ch737yu1o0,21a_out_in_med.mp4,animate,3127611.0,69,59,64,6129.0,7096.0,7891.0,10153.0,22,out,in,False,21
50,hga43ch737yu1o0,9a_in_in.mp4,animate,3136363.0,69,59,64,3425.0,4283.0,5156.0,7200.0,22,in,in,True,9
52,hga43ch737yu1o0,12p_in_in.mp4,inanimate,3145175.0,66,55,64,4237.0,5064.0,5914.0,8042.0,22,in,in,True,12
54,hga43ch737yu1o0,22p_out_in_med.mp4,inanimate,3154202.0,63,55,60,2618.0,3547.0,4465.0,7249.0,22,out,in,False,22
56,hga43ch737yu1o0,8p_in_in.mp4,inanimate,3162912.0,66,56,61,4338.0,5132.0,6061.0,6940.0,22,in,in,True,8
58,hga43ch737yu1o0,6p_in_out_far.mp4,inanimate,3172017.0,66,54,59,3610.0,4388.0,5277.0,7303.0,22,in,out,False,6
60,hga43ch737yu1o0,16p_out_out_med.mp4,inanimate,3182971.0,63,54,61,5580.0,6588.0,7491.0,9418.0,22,out,out,True,16
62,hga43ch737yu1o0,9p_in_in.mp4,inanimate,3195253.0,64,56,63,8461.0,9308.0,9999.0,12004.0,22,in,in,True,9
64,hga43ch737yu1o0,17p_out_out_far.mp4,inanimate,3204481.0,64,55,61,4977.0,5953.0,6677.0,7446.0,22,out,out,True,17
66,hga43ch737yu1o0,3p_in_out_med.mp4,inanimate,3211446.0,67,57,63,4303.0,5075.0,5946.0,6683.0,22,in,out,False,3
68,hga43ch737yu1o0,23p_out_in_far.mp4,inanimate,3220623.0,65,55,60,3479.0,4352.0,5298.0,7377.0,22,out,in,False,23
70,hga43ch737yu1o0,5a_in_out_far.mp4,animate,3226667.0,65,56,61,3427.0,4214.0,5053.0,5745.0,22,in,out,False,5
72,hga43ch737yu1o0,16a_out_out_med.mp4,animate,3235718.0,70,55,64,3372.0,4166.0,5006.0,6995.0,22,out,out,True,16
74,hga43ch737yu1o0,4p_in_out_med.mp4,inanimate,3247444.0,67,56,65,5512.0,6581.0,9483.0,10179.0,22,in,out,False,4
76,hga43ch737yu1o0,14p_out_out_close_.mp4,inanimate,3255437.0,68,55,62,4650.0,5566.0,6479.0,7201.0,22,out,out,True,14
78,hga43ch737yu1o0,10 a_in_in.mp4,animate,3403935.0,66,56,66,143884.0,144842.0,145638.0,147688.0,22,in,in,True,10
80,hga43ch737yu1o0,18a_out_out_far.mp4,animate,3418965.0,66,58,62,10187.0,11013.0,11935.0,14203.0,22,out,out,True,18
82,hga43ch737yu1o0,12a_in_in.mp4,animate,3431128.0,67,58,63,6797.0,7519.0,8581.0,11118.0,22,in,in,True,12
84,hga43ch737yu1o0,14a_out_out_close.mp4,animate,3439793.0,71,61,63,6085.0,6878.0,7665.0,8355.0,22,out,out,True,14
86,hga43ch737yu1o0,10p_in_in.mp4,inanimate,3447243.0,66,56,62,4092.0,4872.0,5658.0,6388.0,22,in,in,True,10
88,hga43ch737yu1o0,13a_out_out_close.mp4,animate,3456984.0,67,57,62,6235.0,6990.0,7658.0,8427.0,22,out,out,True,13
90,hga43ch737yu1o0,18p_out_out_far.mp4,inanimate,3463793.0,69,59,66,3692.0,4533.0,5296.0,6009.0,22,out,out,True,18
92,hga43ch737yu1o0,2p_in_out_close.mp4,inanimate,3484442.0,64,59,67,3102.0,3856.0,5515.0,18577.0,22,in,out,False,2
94,hga43ch737yu1o0,11p_in_in.mp4,inanimate,3493207.0,67,57,66,3503.0,5004.0,5908.0,6969.0,22,in,in,True,11
96,hga43ch737yu1o0,22a_out_in_med.mp4,animate,3503263.0,67,57,66,6906.0,7654.0,8518.0,9257.0,22,out,in,False,22
98,hga43ch737yu1o0,20p_out_in_close.mp4,inanimate,3509488.0,71,57,68,3821.0,4505.0,5245.0,5934.0,22,out,in,False,20
100,hga43ch737yu1o0,2a_in_out_close.mp4,animate,3542215.0,68,58,62,28606.0,29244.0,30044.0,30705.0,22,in,out,False,2
6,xle2hggxxpc6b0a,17a_out_out_far.mp4,animate,385383.0,1,1,100,27917.400000572205,39548.19999980927,49899.60000038147,51597.0,24,out,out,True,17
8,xle2hggxxpc6b0a,13a_out_out_close.mp4,animate,462914.0,100,100,100,59390.70000076294,68021.80000019073,74614.30000019073,76004.80000019073,24,out,out,True,13
10,xle2hggxxpc6b0a,5a_in_out_far.mp4,animate,496869.0,100,1,100,16599.699999809265,26254.30000019073,30846.699999809265,32181.199999809265,24,in,out,False,5
12,xle2hggxxpc6b0a,9a_in_in.mp4,animate,536280.0,100,24,100,21535.199999809265,32221.5,37868.800000190735,38868.5999994278,24,in,in,True,9
14,xle2hggxxpc6b0a,3p_in_out_med.mp4,inanimate,573589.0,100,23,100,19431.5,31638.0,35413.400000572205,36021.900000572205,24,in,out,False,3
16,xle2hggxxpc6b0a,18p_out_out_far.mp4,inanimate,657608.0,10,11,100,69480.69999980927,76519.60000038147,81449.0,82230.80000019073,24,out,out,True,18
18,xle2hggxxpc6b0a,6a_in_out_far.mp4,animate,680005.0,100,14,100,11697.60000038147,18657.0,21409.900000572205,22128.5,24,in,out,False,6
20,xle2hggxxpc6b0a,5p_in_out_far.mp4,inanimate,702002.0,100,1,100,12973.300000190737,17907.800000190735,20315.30000019073,21475.30000019073,24,in,out,False,5
22,xle2hggxxpc6b0a,16p_out_out_med.mp4,inanimate,740125.0,95,91,100,31027.39999961853,34761.89999961853,36994.0999994278,37841.79999923706,24,out,out,True,16
24,xle2hggxxpc6b0a,6p_in_out_far.mp4,inanimate,778192.0,100,6,100,27996.20000076294,34107.400000572205,36545.900000572205,37530.300000190735,24,in,out,False,6
26,xle2hggxxpc6b0a,8a_in_in.mp4,animate,802852.0,1,100,100,13173.599999427795,19365.39999961853,22102.0,24133.0,24,in,in,True,8
28,xle2hggxxpc6b0a,21p_out_in_med.mp4,inanimate,826464.0,1,1,100,15446.70000076294,18503.10000038147,21021.900000572205,22349.5,24,out,in,False,21
30,xle2hggxxpc6b0a,14a_out_out_close.mp4,animate,865939.0,100,96,100,28065.400000572205,34193.5,37968.10000038147,38703.70000076294,24,out,out,True,14
32,xle2hggxxpc6b0a,19a_out_in_close.mp4,animate,932925.0,76,74,99,51262.800000190735,59389.60000038147,64165.400000572205,64950.800000190735,24,out,in,False,19
34,xle2hggxxpc6b0a,10p_in_in.mp4,inanimate,975343.0,81,71,92,29992.10000038147,35263.10000038147,40174.800000190735,40887.19999980927,24,in,in,True,10
36,xle2hggxxpc6b0a,11a_in_in.mp4,animate,1025654.0,18,73,100,40625.400000572205,44448.60000038147,48115.10000038147,49528.10000038147,24,in,in,True,11
38,xle2hggxxpc6b0a,15p_out_out_med.mp4,inanimate,1064481.0,1,1,100,31064.199999809265,34000.89999961853,36471.5,38559.19999980927,24,out,out,True,15
40,xle2hggxxpc6b0a,4a_in_out_med.mp4,animate,1099831.0,90,22,100,24679.30000019073,29503.30000019073,32241.199999809265,33317.89999961853,24,in,out,False,4
